X,Y,latitude,longitude,code_aiot,nom_ets,num_dep,adresse,cd_insee,cd_postal,commune,code_naf,lib_naf,num_siret,cd_regime,lib_regime,seveso,lib_seveso,Inspection,Situation administrative,Textes public disponibles,icon_url
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7406903",VEOLIA PROPRETE,"92",43 BD DEQUEVAUVILLIERS,"92036","92230",GENNEVILLIERS,,,"5,72E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.18009366300104,48.893422993343,"48.893422993342966","2.1800936630010375","7406926",BNP PARIBAS IMEX,"92",8 RUE DU PORT - 3/9 RUE DES FONDRIERES,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 22/09/2011', []]",[],[],./0.png
2.24419401554951,48.9218675394725,"48.92186753947248","2.2441940155495135","7406932",AUTOSUR,"92",74 rue du Bournard,"92025","92700",COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","7406939",LEJEUNE,"92",3 rue Bernard Palissy,"92004","92600",ASNIERES SUR SEINE,,,"4,94E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","7407008",ALSTOM,"92",24 COURS MICHELET,"92062","92800",PUTEAUX,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 17/09/2015', []]",[],[],./0.png
2.26511284232521,48.932591444105,"48.93259144410504","2.2651128423252143","7407073",OIL FRANCE,"92",143/147 avenue stalingrad,"92025","92700",COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 25/01/2017', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407100",FUCHS LUBRIFIANTS FRANCE,"92",1 RUE LAVOISIER,"92050","92000",NANTERRE,,,"4,03E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","7407104",MERTENS,"92",11 rue Novion,"92004","92600",ASNIERES SUR SEINE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 10/07/2007', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407123",AIR LIQUIDE,"92",23-25 RUE DES HAUTES PATURES,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 28/11/2008', []]",[],[],./0.png
2.22973953767773,48.8916301910343,"48.89163019103426","2.2297395376777303","7407135",SOCIETE GENERALE,"92",BOULEVARD DES BOUVETS ET BOULEVARD KUPKA,"92050","92800",Puteaux,"64.0","Activités des services financiers, hors assurance et caisses de retraite","5,52E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 10/02/2021', []]","[['1185', '2.a', ""Quantité susceptible d'Ãªtre présente"", 'Déclaration avec contrÃ´le', '4548.000 kg'], ['2910', 'A.1', 'Combustion', 'Enregistrement', '34.200 MW'], ['2925', '1', ""Charge d'accumulateurs dégageant de l'hydrogène"", 'Déclaration', '85.500 kW'], ['4734', '2.c', 'Produits pétroliers spécifiques et carburants de substitution', 'Déclaration avec contrÃ´le', ' ']]","[['2019-02-15', 'Autre', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd68f025300168f0481524008e'], ['2014-06-23', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral autorisant changement exploitant et garanties financières', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb340146f6da260146f6f75df0002d'], ['2014-04-17', 'Rapport', ""rapport proposant un arrÃªté de changement d'exploitant et de garanties financières"", 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb340146f6da260146f6f75df00028'], ['2012-12-07', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral concernant NEXIMMO 46 SALLE DES MARCHES daté du 07/12/2012', 'https://georisques.gouv.fr/webappReport/ws/installations/document/ef9fc5a4beb747c89dfd23c74d962630'], ['2012-10-26', 'Rapport', 'Rapport concernant NEXIMMO 46 SALLE DES MARCHES daté du 26/10/2012', 'https://georisques.gouv.fr/webappReport/ws/installations/document/0188aa07baf64d1a9943e94d1ee87712'], ['2008-06-26', 'ArrÃªté préfectoral', ""AP d'autorisation [rubriques 2910/A/1(A), 2920/2/a(A), 1432/2/b(D)]"", 'https://georisques.gouv.fr/webappReport/ws/installations/document/0e7333a9496842d6bb7d0f5a290b4ad7'], ['2008-05-28', 'Rapport', 'Rapport complementaire pour CODERST', 'https://georisques.gouv.fr/webappReport/ws/installations/document/5387eb3e85624516ac5f5ca5d5d04e75'], ['2008-04-18', 'Rapport', ""Rapport proposant un AP d'autorisation"", 'https://georisques.gouv.fr/webappReport/ws/installations/document/0a5b75b945df4ea99ccf496dcb37fb3f']]",./0.png
2.24220790709549,48.9055054367941,"48.90550543679414","2.242207907095489","7407173",ESSUYAGE INDUSTRIEL,"92",4 RUE DU MOULIN BAILLY,"92035","92250",LA GARENNE COLOMBES,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 24/07/2007', []]",[],[],./0.png
2.24220790709549,48.9055054367941,"48.90550543679414","2.242207907095489","7407174",RADIATEURS JEAN PASQUET,"92",11 bis rue Kléber,"92035","92250",LA GARENNE COLOMBES,,,,A,Autorisation,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]","[['2567', '1.a', 'Supérieur Ã  1000 l', 'Autorisation', '0.000 ']]",[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7407248",SAMADA,"92","1-3, rue des Champs Fourgons","92036","92230",GENNEVILLIERS,,,"5,52E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.25815903500487,48.898572581635,"48.898572581635015","2.2581590350048697","7407291",SFR,"92",124 BD DE VERDUN,"92026","92400",COURBEVOIE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 06/10/2021', []]",[],[],./0.png
2.30938780869268,48.9287359912443,"48.9287359912443","2.309387808692677","7407300",EXPRESSO SERVICE,"92",120 RUE DU FOSSE BLANC,"92036","92230",GENNEVILLIERS,,,"3,85E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407349",SHURGARD FRANCE,"92",165 RUE DU PREMIER MAI - RUE DES MARGUERITES,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/09/2011', []]",[],[],./0.png
2.32702664366693,48.9557608817897,"48.95576088178971","2.327026643666932","7407442",SERVICE AUTO,"93",92 AVENUE DE LA MARNE,"93031","93800",EPINAY SUR SEINE,,,"3,35E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407515",SIBAME,"92",1 PLACE DE LA BOULE,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.24419401554951,48.9218675394725,"48.92186753947248","2.2441940155495135","7407549",ANTAR,"92",98 av de Stalingrad,"92025","92700",COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 30/10/2007', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407566",CREDIT AGRICOLE IMMOBILIER,"92",21/27 RUE PASCAL,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 06/11/2007', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407585",PSA,"92",124 RUE ALFRED DEQUEANT - 49 rue NOEL PONS,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 16/11/2009', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407594",WEPWATFORD II,"92",6 RUE WATFORD,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.31360871865781,48.9284634744438,"48.928463474443845","2.3136087186578096","7407636",METAUX 116,"92",116 RUE DU MOULIN DE CAGE,"92036","92230",Gennevilliers,"46.0","Commerce de gros, Ã  lâexception des automobiles et des motocycles","3,29E+13",A,Autorisation,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 21/03/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/asI7TZr6dEo9aeMB9OY5b3yaPrqbbMaa']]","[['2710', '2.a', 'collecte de déchets non dangereux-E', 'Enregistrement', '813.000 m3'], ['2710', '1.a', 'collecte de déchets dangereux-A', 'Autorisation', '12.000 t'], ['2713', '2', 'Métaux et déchets de métaux (transit)', 'Déclaration', '424.000 m2'], ['2718', '1', 'Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri)', 'Autorisation', '12.000 t']]","[['2013-03-08', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral concernant METAUX 116 daté du 08/03/2013', 'https://georisques.gouv.fr/webappReport/ws/installations/document/19826b52b2a4441e9337e5662ff8ca99'], ['2012-05-21', 'Rapport', 'Rapport concernant METAUX 116 daté du 21/05/2012', 'https://georisques.gouv.fr/webappReport/ws/installations/document/7d8bab17d43a4dcf829127bf6a44b10c'], ['2011-12-15', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral concernant METAUX 116 daté du 15/12/2011', 'https://georisques.gouv.fr/webappReport/ws/installations/document/5ba2cd74373849a4948138c66f662b82'], ['2011-12-01', 'Rapport', 'Rapport concernant METAUX 116 daté du 01/12/2011', 'https://georisques.gouv.fr/webappReport/ws/installations/document/6c699aced6ff499da920aaa9c6f14b1c']]",./0.png
2.28990334761094,48.9153483951791,"48.91534839517911","2.289903347610943","7407642",RATP,"92",19 rue Gabriel Péri/3 rue des Bas/métro,"92004","92600",Asnières-sur-Seine,,,"7,76E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 28/11/2007', []]",[],[],./0.png
2.29751948033248,48.9586401716149,"48.9586401716149","2.2975194803324843","7407657",SVV PARIS ENCHERES,"93",28-30 RUE DES CARRIERES,"93031","93800",EPINAY SUR SEINE,,,"4,94E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7407665",GUY DAUPHIN ENVIRONNEMENT,"92",8 impasse des Petits Marais,"92036","92230",Gennevilliers,"38.0","Collecte, traitement et élimination des déchets ",,,,,,,,,./0.png
2.25815903500487,48.898572581635,"48.898572581635015","2.2581590350048697","7407686",FRANCE TELECOM,"92",11-13 RUE DE L'ABREUVOIR,"92026","92400",COURBEVOIE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 11/08/2008', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","7407784",FAMILY PIZZA,"92",30 RUE MARIUS JACOTOT,"92062","92800",PUTEAUX,,,"4,44E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7407926",TOTAL,"92",77 AV LENINE,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7407928",KLY,"92",103 RUE DE LA BONGARDE,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 14/11/2008', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","7407929",SPECPND TERRASSE BELLINI BNP PARIS BAS,"92",4 BIS RUE BELLINI,"92062","92800",PUTEAUX,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 21/08/2009', []]",[],[],./0.png
2.28872354113489,48.9587411941624,"48.9587411941624","2.288723541134892","7407979",LEDEME (radiée),"93",70 RUE D'ARGENTEUIL,"93031","93800",EPINAY SUR SEINE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 07/02/2008', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408162",SITA ILE DE FRANCE (STOCKAGE),"92",27 ROUTE DU BASSIN NÂ° 5,"92036","92230",GENNEVILLIERS,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 08/09/2015', []]",[],"[['2015-10-19', 'ArrÃªté de mise en demeure', ""ArrÃªté de mise en demeure concernant SIT'ALTERNATIF ( EX SITA ILE DE FRANCE) daté du 19/10/2015"", 'https://georisques.gouv.fr/webappReport/ws/installations/document/2ee2e721c596440cbf3c78332c738e8c'], ['2009-07-27', 'ArrÃªté préfectoral', ""AP d'autorisation - Transit balles de déchets _ 329.(A), 98bis/B/1.(A)"", 'https://georisques.gouv.fr/webappReport/ws/installations/document/fc352ec8553b4425a4f8a0c3d79483fb'], ['2009-06-22', 'Rapport', ""Rapport proposant un AP d'autorisation"", 'https://georisques.gouv.fr/webappReport/ws/installations/document/e7eaa79f319d4e71a2f79e578a838062']]",./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7408169",PARIS 19,"92",31/39 BOULEVARD DES BOUVETS - 15 RUE DES SORINS,"92050","92000",NANTERRE,"82.0",Activités administratives et autres activités de soutien aux entreprises,"3,19E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7408265",RESIDENCE LA FOLIE,"92",2 ALLEE EDWARD JENNER,"92050","92000",NANTERRE,,,"4,29E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.3154401232683,48.9303444839507,"48.93034448395074","2.315440123268299","7408267",AXA REIM FRANCE,"92",97/129 RUE DU MOULIN DE CAGE,"92036","92230",GENNEVILLIERS,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 23/09/2020', []]","[['1510', '2.b', 'Entrepot enregistré', 'Enregistrement', '0.000 m3'], ['2663', '1.b', 'Stockage de pneumatiques alvéolaires ou expansés', 'Déclaration', '201.000 m3'], ['2925', '1', ""Charge d'accumulateurs dégageant de l'hydrogène"", 'Déclaration', '0.000 kW']]","[['2015-12-11', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral concernant SCI GENNEVILLIERS EntB (ex FEl) nÃÂ°31714 daté du 11/12/2015', 'https://georisques.gouv.fr/webappReport/ws/installations/document/f22bf594a5244b4f97192696ab003434'], ['2015-10-28', 'Rapport', 'Rapport concernant SCI GENNEVILLIERS EntB (ex FEl) nÃÂ°31714 daté du 28/10/2015', 'https://georisques.gouv.fr/webappReport/ws/installations/document/4e4b704ec9c04eb29a94658814b11946'], ['2015-05-07', 'ArrÃªté de mise en demeure', 'ArrÃªté de mise en demeure concernant SCI GENNEVILLIERS daté du 07/05/2015', 'https://georisques.gouv.fr/webappReport/ws/installations/document/4847dbb52cdf4cfea9d88c7ebb7dcd72'], ['2015-05-07', 'ArrÃªté de mise en demeure', 'ArrÃªté de mise en demeure concernant SCI GENNEVILLIERS EntB (ex FEl) nÃÂ°31714 daté du 07/05/2015', 'https://georisques.gouv.fr/webappReport/ws/installations/document/02ac5b631d394dbc9553cba255a493d5'], ['2015-05-07', 'ArrÃªté de mise en demeure', 'ArrÃªté de mise en demeure concernant SCI GENNEVILLIERS daté du 07/05/2015', 'https://georisques.gouv.fr/webappReport/ws/installations/document/6bd60167c6284f8290a11647c11e2d5b'], ['2012-01-25', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral concernant FEL EntrepÃÂ´t B97 (ex Mory) nÃÂ°31714 daté du 25/01/2012', 'https://georisques.gouv.fr/webappReport/ws/installations/document/40f47b30e09c4979800a5628ca6471f9'], ['2011-04-22', 'Rapport', 'Rapport concernant FEL EntrepÃÂ´t B97 (ex Mory) nÃÂ°31714 daté du 22/04/2011', 'https://georisques.gouv.fr/webappReport/ws/installations/document/3e175b1dbc0649ad95d5db8a8c8684c8']]",./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7408291",NITSA TELECOM,"92",18/48 AV. FRANCOIS ARAGO,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.21186342064851,48.8958576585828,"48.895857658582756","2.211863420648509","7408293",GREEN DATA,"92",55 AV DES CHAMPS PIERREUX,"92050","92000",NANTERRE,,,"8,49E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.17643627459058,48.8961408787902,"48.89614087879022","2.1764362745905848","7408298",AGEPS,"92",20 RUE LAVOISIER,"92050","92000",NANTERRE,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.23741139300724,48.880914210675,"48.88091421067499","2.237411393007245","7408314",BAYER IMMOBILIER,"92",49/51 Qaui Dion Bouton,"92062","92800",PUTEAUX,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 02/04/2008', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408329",BORNES,"92",33/35  AV LOUIS ROCHE,"92036","92230",Gennevilliers,,,"3,10E+13",AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 09/04/2009', []]",[],[],./0.png
2.32322705165096,48.9255954679604,"48.925595467960434","2.323227051650961","7408357",SOFDI (Ex AGS PARIS),"92",59-61 RUE DE LA BONGARDE,"92036","92230",Gennevilliers,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 27/09/2018', []]","[['1434', '1.b', 'Liquides inflammables (remplissage ou distribution) autres que 1435', 'Déclaration avec contrÃ´le', '5.000 m3/h'], ['1435', '2', 'Stations-service', 'Déclaration avec contrÃ´le', '128.000 m3'], ['1510', '2.b', 'Entrepot enregistré', 'Enregistrement', '178790.000 m3']]","[['2016-07-19', 'ArrÃªté préfectoral', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb3401576ba37b01576bd5e9ba000c'], ['2016-06-09', 'Rapport', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb3401576ba37b01576bd5ea180010'], ['2014-02-14', 'ArrÃªté préfectoral', 'ArrÃªté préfectoral concernant AGS PARIS daté du 14/02/2014', 'https://georisques.gouv.fr/webappReport/ws/installations/document/32bee7b55cff4e2eb95bc5e9d45077ff'], ['2013-12-26', 'Rapport', 'Rapport concernant AGS PARIS daté du 26/12/2013', 'https://georisques.gouv.fr/webappReport/ws/installations/document/6b456f49054c4ff6a466a2e46f48cfde'], ['2013-06-05', 'ArrÃªté de mise en demeure', 'ArrÃªté de mise en demeure concernant AGS PARIS daté du 05/06/2013', 'https://georisques.gouv.fr/webappReport/ws/installations/document/ee95be5d96004a8bb36af186e6da66a6']]",./0.png
2.2857677117468,48.9442722018175,"48.94427220181747","2.285767711746805","7408359",BETON GRANULATS ILE DE FRANCE EST,"92",5 ROUTE DE LA SEINE,"92036","92230",GENNEVILLIERS,"23.0",Fabrication d'autres produits minéraux non métalliques,"3,45E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 11/07/2022', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/DFyizDzS5haaCa4YCtOIcWHStHg7lnZe']]","[['2518', 'a', ""Installation de production de béton prÃªt Ã  l'emploi"", 'Enregistrement', '4.000 m3']]","[['2021-08-19', 'ArrÃªté préfectoral', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34fd7b5d4b48017b5d636c240032']]",./0.png
2.30926422991557,48.9277640387213,"48.927764038721335","2.309264229915573","7408360",CAFÃS RICHARD,"92",106 RUE DES FOSSES BLANCS,"92036","92230",GENNEVILLIERS,"10.0",Industries alimentaires,"4,33E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 17/05/2022', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/DiaKgzosJT1UashdF88RyvkmwVwQxLh3']]","[['1185', '2.a', ""Quantité susceptible d'Ãªtre présente"", 'Déclaration avec contrÃ´le', '431.440 kg'], ['1510', '2.c', 'Entrepot déclaré', 'Déclaration avec contrÃ´le', '0.000 m3'], ['2220', '2.a', 'Supérieure Ã  10 t/j', 'Enregistrement', '30.000 t/j'], ['2910', 'A.2', 'Combustion', 'Déclaration avec contrÃ´le', '0.000 MW'], ['2925', '1', ""Charge d'accumulateurs dégageant de l'hydrogène"", 'Déclaration', '0.000 kW']]","[['2016-07-19', 'ArrÃªté préfectoral', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015728e3eb015729151da4000c'], ['2016-06-08', 'Rapport', 'Nouveau document', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015728e3eb015729151e7f0010'], ['2016-03-22', 'Rapport', 'Rapport du 22/03/2016', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015c2ffc1d015c3005b9ac0004']]",./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408361",CAUQUIL,"92",9 RUE SAINTE MARIE,"92036","92230",Gennevilliers,,,,A,Autorisation,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 18/05/2010', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408365",EX CHAUFFERIE DE LA MADELEINE,"92",24 RUE ARTHUR RIMBAUD,"92036","92230",Gennevilliers,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408376",COMPTOIR GENERAL DES GLACES,"92",6-8 RUE DES CHAMPS FOURGONS,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 11/04/2008', []]",[],[],./0.png
2.25815903500487,48.898572581635,"48.898572581635015","2.2581590350048697","7408377",BGNJ (ex PRESSING SAINTE MARIE,"92",18-20 RUE SAINTE MARIE,"92026","92400",COURBEVOIE,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 23/04/2008', []]",[],[],./0.png
2.25815903500487,48.898572581635,"48.898572581635015","2.2581590350048697","7408379",HOTEL MERCURE,"92",10-20 RUE BAUDIN,"92026","92400",COURBEVOIE,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.2673850500526,48.9137199494487,"48.913719949448705","2.2673850500526003","7408400",GROUPE SCOLAIRE ALBERT CAMUS,"92",131 rue Pierre Joigneaux,"92009","92270",BOIS COLOMBES,,,,AUTRE,Autres régimes,,,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 29/04/2008', []]",[],[],./0.png
2.18081342087481,48.9014230162822,"48.90142301628219","2.1808134208748093","7408401",VIDELIO MEDIA,"92",204 AVENUE JULES QUENTIN,"92050","92000",NANTERRE,,,"4,03E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 26/04/2022', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/TcwxG4wTAo3sJ2EsDukiZ5ii3YNAzERt']]","[['1510', '2.b', 'Entrepot enregistré', 'Enregistrement', '84000.000 m3'], ['2925', '1', ""Charge d'accumulateurs dégageant de l'hydrogène"", 'Déclaration', '19.200 kW']]",[],./0.png
2.21233185912889,48.8910403017175,"48.89104030171752","2.212331859128889","7408403",CONSTRUCTA ex CBRE CPMS,"92",32 AVENUE PABLO PICASSO,"92050","92000",NANTERRE,,,"3,35E+13",AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408407",LA CORBEILLE BLEUE EX LA CORBEILLE BLEUE,"92",120 RUE DU MOULIN CAGE,"92036","92230",GENNEVILLIERS,,,,E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 16/03/2018', []]",[],[],./0.png
2.29891926535563,48.9459775438403,"48.94597754384028","2.298919265355633","7408408",REVIVAL,"92",23 chemin des petits marais,"92036","92230",GENNEVILLIERS,,,"5,11E+13",A,Autorisation,"3.0",Non Seveso,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]","[['167', 'a', ""Déchets industriels d'I.C. (élimination des)"", 'Autorisation', '20.000 '], ['2711', '2', 'Transit, regroupement, tri, ...équipements électriques mis au rebut', 'Déclaration avec contrÃ´le', '410.000 '], ['2714', '2', 'déchets non dangereux de papiers, plastiques, bois,â¦ (transit) hors 2710,2711 et 2719', 'Déclaration', '105.000 '], ['2718', '1', 'Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri)', 'Autorisation', '16.400 ']]","[['2017-01-16', 'ArrÃªté préfectoral', 'AP 2017-05 DU 16/01/2017', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015a7fa880015a7fcbdb5c0015'], ['2016-11-08', 'Rapport', 'Rapport du 08/11/2016', 'https://georisques.gouv.fr/webappReport/ws/installations/document/8acb34015c33fe49015c342f9b2f000c']]",./0.png
2.27973279680127,48.9403691544823,"48.94036915448233","2.2797327968012673","7408409",PORT AUTONOME DE PARIS,"92",4/6 ROUTE DU MOLE 2 ET 3 - BATIMENT C46,"92036","92230",Gennevilliers,"52.0",Entreposage et services auxiliaires des transports,"7,12E+13",E,Enregistrement,"3.0",Non Seveso,"['Service inspection : DRIEAT IdF', 'Dernière inspection : 16/02/2023', ['https://georisques.gouv.fr/webappReport/ws/installations/inspection/LdLqC8TeY4ffxc9v5jcXtnd76dNstOGw']]","[['1510', '2.b', 'Entrepot enregistré', 'Enregistrement', '74000.000 m3']]",[],./0.png
2.29619421517966,48.9324542588823,"48.932454258882295","2.29619421517966","7408410",LE SIGNAC,"92",AVENUE CHARLES DE GAULLE,"92036","92230",GENNEVILLIERS,,,,AUTRE,Autres régimes,,,"['Service inspection : Non renseigné', 'Dernière inspection : Non renseigné', []]",[],[],./0.png
